invoice_id,scenario,expected_action,ledger_entry_ids,bank_transaction_ids
INV-2026-001215,exact,AUTO_RECONCILE,LED-0001046,BNK-00001164
INV-2026-001216,exact,AUTO_RECONCILE,LED-0001047,BNK-00001165
INV-2026-001217,exact,AUTO_RECONCILE,LED-0001048,BNK-00001166
INV-2026-001218,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001049,BNK-00001167
INV-2026-001219,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001050,BNK-00001168
INV-2026-001220,exact,AUTO_RECONCILE,LED-0001051,BNK-00001169
INV-2026-001221,exact,AUTO_RECONCILE,LED-0001052,BNK-00001170
INV-2026-001222,exact,AUTO_RECONCILE,LED-0001053,BNK-00001171
INV-2026-001223,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001172
INV-2026-001224,exact,AUTO_RECONCILE,LED-0001054,BNK-00001173
INV-2026-001225,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001055,BNK-00001174
INV-2026-001226,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001056,BNK-00001175
INV-2026-001227,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001228,exact,AUTO_RECONCILE,LED-0001057,BNK-00001176
INV-2026-001229,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001058,BNK-00001177|BNK-00001178
INV-2026-001230,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001059,BNK-00001179
INV-2026-001231,exact,AUTO_RECONCILE,LED-0001060,BNK-00001180
INV-2026-001232,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001061,BNK-00001181|BNK-00001182
INV-2026-001233,exact,AUTO_RECONCILE,LED-0001062,BNK-00001183
INV-2026-001234,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001063,BNK-00001184|BNK-00001185
INV-2026-001235,exact,AUTO_RECONCILE,LED-0001064,BNK-00001186
INV-2026-001236,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001187
INV-2026-001237,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001238,exact,AUTO_RECONCILE,LED-0001065,BNK-00001188
INV-2026-001239,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001066,BNK-00001189
INV-2026-001240,exact,AUTO_RECONCILE,LED-0001067,BNK-00001190
INV-2026-001241,exact,AUTO_RECONCILE,LED-0001068,BNK-00001191
INV-2026-001242,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001243,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001069,BNK-00001192
INV-2026-001244,exact,AUTO_RECONCILE,LED-0001070,BNK-00001193
INV-2026-001245,exact,AUTO_RECONCILE,LED-0001071,BNK-00001194
INV-2026-001246,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001072,BNK-00001195
INV-2026-001247,exact,AUTO_RECONCILE,LED-0001073,BNK-00001196
INV-2026-001248,exact,AUTO_RECONCILE,LED-0001074,BNK-00001197
INV-2026-001249,exact,AUTO_RECONCILE,LED-0001075,BNK-00001198
INV-2026-001250,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001076,BNK-00001199
INV-2026-001251,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001252,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001077,BNK-00001200|BNK-00001201
INV-2026-001253,exact,AUTO_RECONCILE,LED-0001078,BNK-00001202
INV-2026-001254,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001079,BNK-00001203|BNK-00001204
INV-2026-001255,exact,AUTO_RECONCILE,LED-0001080,BNK-00001205
INV-2026-001256,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001257,exact,AUTO_RECONCILE,LED-0001081,BNK-00001206
INV-2026-001258,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001259,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001082,BNK-00001207
INV-2026-001260,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001083,BNK-00001208
INV-2026-001261,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001262,exact,AUTO_RECONCILE,LED-0001084,BNK-00001209
INV-2026-001263,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001085,BNK-00001210
INV-2026-001264,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001086,BNK-00001211
INV-2026-001265,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001087,BNK-00001212
INV-2026-001266,exact,AUTO_RECONCILE,LED-0001088,BNK-00001213
INV-2026-001267,exact,AUTO_RECONCILE,LED-0001089,BNK-00001214
INV-2026-001268,exact,AUTO_RECONCILE,LED-0001090,BNK-00001215
INV-2026-001269,exact,AUTO_RECONCILE,LED-0001091,BNK-00001216
INV-2026-001270,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001092,BNK-00001217
INV-2026-001271,exact,AUTO_RECONCILE,LED-0001093,BNK-00001218
INV-2026-001272,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001219
INV-2026-001273,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001220
INV-2026-001274,exact,AUTO_RECONCILE,LED-0001094,BNK-00001221
INV-2026-001275,exact,AUTO_RECONCILE,LED-0001095,BNK-00001222
INV-2026-001276,exact,AUTO_RECONCILE,LED-0001096,BNK-00001223
INV-2026-001277,exact,AUTO_RECONCILE,LED-0001097,BNK-00001224
INV-2026-001278,exact,AUTO_RECONCILE,LED-0001098,BNK-00001225
INV-2026-001279,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001226
INV-2026-001280,exact,AUTO_RECONCILE,LED-0001099,BNK-00001227
INV-2026-001281,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001100,BNK-00001228|BNK-00001229
INV-2026-001282,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001101,BNK-00001230
INV-2026-001283,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001102,BNK-00001231
INV-2026-001284,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001103,BNK-00001232|BNK-00001233
INV-2026-001285,exact,AUTO_RECONCILE,LED-0001104,BNK-00001234
INV-2026-001286,exact,AUTO_RECONCILE,LED-0001105,BNK-00001235
INV-2026-001287,exact,AUTO_RECONCILE,LED-0001106,BNK-00001236
INV-2026-001288,exact,AUTO_RECONCILE,LED-0001107,BNK-00001237
INV-2026-001289,exact,AUTO_RECONCILE,LED-0001108,BNK-00001238
INV-2026-001290,exact,AUTO_RECONCILE,LED-0001109,BNK-00001239
INV-2026-001291,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001292,exact,AUTO_RECONCILE,LED-0001110,BNK-00001240
INV-2026-001293,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001294,exact,AUTO_RECONCILE,LED-0001111,BNK-00001241
INV-2026-001295,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001112,BNK-00001242
INV-2026-001296,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001113,BNK-00001243
INV-2026-001297,exact,AUTO_RECONCILE,LED-0001114,BNK-00001244
INV-2026-001298,exact,AUTO_RECONCILE,LED-0001115,BNK-00001245
INV-2026-001299,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001116,BNK-00001246
INV-2026-001300,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001117,BNK-00001247
INV-2026-001301,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001302,exact,AUTO_RECONCILE,LED-0001118,BNK-00001248
INV-2026-001303,exact,AUTO_RECONCILE,LED-0001119,BNK-00001249
INV-2026-001304,exact,AUTO_RECONCILE,LED-0001120,BNK-00001250
INV-2026-001305,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001121,BNK-00001251|BNK-00001252
INV-2026-001306,exact,AUTO_RECONCILE,LED-0001122,BNK-00001253
INV-2026-001307,exact,AUTO_RECONCILE,LED-0001123,BNK-00001254
INV-2026-001308,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001309,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001124,BNK-00001255
INV-2026-001310,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001256
INV-2026-001311,exact,AUTO_RECONCILE,LED-0001125,BNK-00001257
INV-2026-001312,exact,AUTO_RECONCILE,LED-0001126,BNK-00001258
INV-2026-001313,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001127,BNK-00001259
INV-2026-001314,exact,AUTO_RECONCILE,LED-0001128,BNK-00001260
INV-2026-001315,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001129,BNK-00001261|BNK-00001262
INV-2026-001316,exact,AUTO_RECONCILE,LED-0001130,BNK-00001263
INV-2026-001317,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001131,BNK-00001264
INV-2026-001318,exact,AUTO_RECONCILE,LED-0001132,BNK-00001265
INV-2026-001319,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001133,BNK-00001266
INV-2026-001320,exact,AUTO_RECONCILE,LED-0001134,BNK-00001267
INV-2026-001321,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001268
INV-2026-001322,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001135,BNK-00001269
INV-2026-001323,exact,AUTO_RECONCILE,LED-0001136,BNK-00001270
INV-2026-001324,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001325,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001137,BNK-00001271
INV-2026-001326,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001272
INV-2026-001327,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001138,BNK-00001273|BNK-00001274
INV-2026-001328,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001329,exact,AUTO_RECONCILE,LED-0001139,BNK-00001275
INV-2026-001330,exact,AUTO_RECONCILE,LED-0001140,BNK-00001276
INV-2026-001331,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001277
INV-2026-001332,exact,AUTO_RECONCILE,LED-0001141,BNK-00001278
INV-2026-001333,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001142,BNK-00001279
INV-2026-001334,exact,AUTO_RECONCILE,LED-0001143,BNK-00001280
INV-2026-001335,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001144,BNK-00001281
INV-2026-001336,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001145,BNK-00001282
INV-2026-001337,exact,AUTO_RECONCILE,LED-0001146,BNK-00001283
INV-2026-001338,exact,AUTO_RECONCILE,LED-0001147,BNK-00001284
INV-2026-001339,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001148,BNK-00001285
INV-2026-001340,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001341,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001342,exact,AUTO_RECONCILE,LED-0001149,BNK-00001286
INV-2026-001343,exact,AUTO_RECONCILE,LED-0001150,BNK-00001287
INV-2026-001344,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001151,BNK-00001288
INV-2026-001345,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001152,BNK-00001289
INV-2026-001346,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001347,exact,AUTO_RECONCILE,LED-0001153,BNK-00001290
INV-2026-001348,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001154,BNK-00001291
INV-2026-001349,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001155,BNK-00001292
INV-2026-001350,exact,AUTO_RECONCILE,LED-0001156,BNK-00001293
INV-2026-001351,exact,AUTO_RECONCILE,LED-0001157,BNK-00001294
INV-2026-001352,exact,AUTO_RECONCILE,LED-0001158,BNK-00001295
INV-2026-001353,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001354,exact,AUTO_RECONCILE,LED-0001159,BNK-00001296
INV-2026-001355,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001297
INV-2026-001356,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001160,BNK-00001298
INV-2026-001357,exact,AUTO_RECONCILE,LED-0001161,BNK-00001299
INV-2026-001358,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001162,BNK-00001300
INV-2026-001359,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001163,BNK-00001301|BNK-00001302
INV-2026-001360,exact,AUTO_RECONCILE,LED-0001164,BNK-00001303
INV-2026-001361,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001165,BNK-00001304|BNK-00001305
INV-2026-001362,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001363,exact,AUTO_RECONCILE,LED-0001166,BNK-00001306
INV-2026-001364,exact,AUTO_RECONCILE,LED-0001167,BNK-00001307
INV-2026-001365,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001366,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001168,BNK-00001308
INV-2026-001367,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001309
INV-2026-001368,exact,AUTO_RECONCILE,LED-0001169,BNK-00001310
INV-2026-001369,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001170,BNK-00001311
INV-2026-001370,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001171,BNK-00001312
INV-2026-001371,exact,AUTO_RECONCILE,LED-0001172,BNK-00001313
INV-2026-001372,exact,AUTO_RECONCILE,LED-0001173,BNK-00001314
INV-2026-001373,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001174,BNK-00001315
INV-2026-001374,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001175,BNK-00001316
INV-2026-001375,exact,AUTO_RECONCILE,LED-0001176,BNK-00001317
INV-2026-001376,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001177,BNK-00001318
INV-2026-001377,exact,AUTO_RECONCILE,LED-0001178,BNK-00001319
INV-2026-001378,exact,AUTO_RECONCILE,LED-0001179,BNK-00001320
INV-2026-001379,exact,AUTO_RECONCILE,LED-0001180,BNK-00001321
INV-2026-001380,exact,AUTO_RECONCILE,LED-0001181,BNK-00001322
INV-2026-001381,exact,AUTO_RECONCILE,LED-0001182,BNK-00001323
INV-2026-001382,exact,AUTO_RECONCILE,LED-0001183,BNK-00001324
INV-2026-001383,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001325
INV-2026-001384,exact,AUTO_RECONCILE,LED-0001184,BNK-00001326
INV-2026-001385,exact,AUTO_RECONCILE,LED-0001185,BNK-00001327
INV-2026-001386,exact,AUTO_RECONCILE,LED-0001186,BNK-00001328
INV-2026-001387,exact,AUTO_RECONCILE,LED-0001187,BNK-00001329
INV-2026-001388,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001188,BNK-00001330
INV-2026-001389,exact,AUTO_RECONCILE,LED-0001189,BNK-00001331
INV-2026-001390,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001332
INV-2026-001391,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001190,BNK-00001333
INV-2026-001392,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001191,BNK-00001334
INV-2026-001393,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001335
INV-2026-001394,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001192,BNK-00001336
INV-2026-001395,exact,AUTO_RECONCILE,LED-0001193,BNK-00001337
INV-2026-001396,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001194,BNK-00001338|BNK-00001339
INV-2026-001397,exact,AUTO_RECONCILE,LED-0001195,BNK-00001340
INV-2026-001398,exact,AUTO_RECONCILE,LED-0001196,BNK-00001341
INV-2026-001399,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001197,BNK-00001342
INV-2026-001400,exact,AUTO_RECONCILE,LED-0001198,BNK-00001343
INV-2026-001401,exact,AUTO_RECONCILE,LED-0001199,BNK-00001344
INV-2026-001402,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001200,BNK-00001345
INV-2026-001403,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001201,BNK-00001346
INV-2026-001404,exact,AUTO_RECONCILE,LED-0001202,BNK-00001347
INV-2026-001405,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001406,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001407,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001408,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001203,BNK-00001348|BNK-00001349
INV-2026-001409,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001204,BNK-00001350|BNK-00001351
INV-2026-001410,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001205,BNK-00001352
INV-2026-001411,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001412,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001353
INV-2026-001413,exact,AUTO_RECONCILE,LED-0001206,BNK-00001354
INV-2026-001414,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001207,BNK-00001355
INV-2026-001415,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001356
INV-2026-001416,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001208,BNK-00001357
INV-2026-001417,exact,AUTO_RECONCILE,LED-0001209,BNK-00001358
INV-2026-001418,exact,AUTO_RECONCILE,LED-0001210,BNK-00001359
INV-2026-001419,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001211,BNK-00001360
INV-2026-001420,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001421,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001422,exact,AUTO_RECONCILE,LED-0001212,BNK-00001361
INV-2026-001423,exact,AUTO_RECONCILE,LED-0001213,BNK-00001362
INV-2026-001424,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001214,BNK-00001363
INV-2026-001425,exact,AUTO_RECONCILE,LED-0001215,BNK-00001364
INV-2026-001426,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001427,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001216,BNK-00001365
INV-2026-001428,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001217,BNK-00001366
INV-2026-001429,exact,AUTO_RECONCILE,LED-0001218,BNK-00001367
INV-2026-001430,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001219,BNK-00001368|BNK-00001369
INV-2026-001431,exact,AUTO_RECONCILE,LED-0001220,BNK-00001370
INV-2026-001432,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001221,BNK-00001371
INV-2026-001433,exact,AUTO_RECONCILE,LED-0001222,BNK-00001372
INV-2026-001434,exact,AUTO_RECONCILE,LED-0001223,BNK-00001373
INV-2026-001435,exact,AUTO_RECONCILE,LED-0001224,BNK-00001374
INV-2026-001436,exact,AUTO_RECONCILE,LED-0001225,BNK-00001375
INV-2026-001437,exact,AUTO_RECONCILE,LED-0001226,BNK-00001376
INV-2026-001438,exact,AUTO_RECONCILE,LED-0001227,BNK-00001377
INV-2026-001439,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001440,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001228,BNK-00001378
INV-2026-001441,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001229,BNK-00001379|BNK-00001380
INV-2026-001442,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001230,BNK-00001381
INV-2026-001443,exact,AUTO_RECONCILE,LED-0001231,BNK-00001382
INV-2026-001444,exact,AUTO_RECONCILE,LED-0001232,BNK-00001383
INV-2026-001445,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001446,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001233,BNK-00001384
INV-2026-001447,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001385
INV-2026-001448,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001449,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001386
INV-2026-001450,exact,AUTO_RECONCILE,LED-0001234,BNK-00001387
INV-2026-001451,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001235,BNK-00001388
INV-2026-001452,exact,AUTO_RECONCILE,LED-0001236,BNK-00001389
INV-2026-001453,exact,AUTO_RECONCILE,LED-0001237,BNK-00001390
INV-2026-001454,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001238,BNK-00001391
INV-2026-001455,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001239,BNK-00001392
INV-2026-001456,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001240,BNK-00001393
INV-2026-001457,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001241,BNK-00001394
INV-2026-001458,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001242,BNK-00001395
INV-2026-001459,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001243,BNK-00001396
INV-2026-001460,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001461,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001244,BNK-00001397
INV-2026-001462,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001245,BNK-00001398
INV-2026-001463,exact,AUTO_RECONCILE,LED-0001246,BNK-00001399
INV-2026-001464,exact,AUTO_RECONCILE,LED-0001247,BNK-00001400
INV-2026-001465,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001466,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001467,exact,AUTO_RECONCILE,LED-0001248,BNK-00001401
INV-2026-001468,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001249,BNK-00001402
INV-2026-001469,exact,AUTO_RECONCILE,LED-0001250,BNK-00001403
INV-2026-001470,exact,AUTO_RECONCILE,LED-0001251,BNK-00001404
INV-2026-001471,exact,AUTO_RECONCILE,LED-0001252,BNK-00001405
INV-2026-001472,exact,AUTO_RECONCILE,LED-0001253,BNK-00001406
INV-2026-001473,exact,AUTO_RECONCILE,LED-0001254,BNK-00001407
INV-2026-001474,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001255,BNK-00001408
INV-2026-001475,exact,AUTO_RECONCILE,LED-0001256,BNK-00001409
INV-2026-001476,exact,AUTO_RECONCILE,LED-0001257,BNK-00001410
INV-2026-001477,exact,AUTO_RECONCILE,LED-0001258,BNK-00001411
INV-2026-001478,exact,AUTO_RECONCILE,LED-0001259,BNK-00001412
INV-2026-001479,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001260,BNK-00001413|BNK-00001414
INV-2026-001480,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001261,BNK-00001415
INV-2026-001481,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001262,BNK-00001416
INV-2026-001482,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001483,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001263,BNK-00001417
INV-2026-001484,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001264,BNK-00001418|BNK-00001419
INV-2026-001485,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001420
INV-2026-001486,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001265,BNK-00001421|BNK-00001422
INV-2026-001487,exact,AUTO_RECONCILE,LED-0001266,BNK-00001423
INV-2026-001488,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001267,BNK-00001424
INV-2026-001489,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001268,BNK-00001425
INV-2026-001490,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001269,BNK-00001426
INV-2026-001491,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001270,BNK-00001427
INV-2026-001492,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001271,BNK-00001428
INV-2026-001493,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001272,BNK-00001429
INV-2026-001494,exact,AUTO_RECONCILE,LED-0001273,BNK-00001430
INV-2026-001495,exact,AUTO_RECONCILE,LED-0001274,BNK-00001431
INV-2026-001496,exact,AUTO_RECONCILE,LED-0001275,BNK-00001432
INV-2026-001497,exact,AUTO_RECONCILE,LED-0001276,BNK-00001433
INV-2026-001498,exact,AUTO_RECONCILE,LED-0001277,BNK-00001434
INV-2026-001499,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001278,BNK-00001435
INV-2026-001500,exact,AUTO_RECONCILE,LED-0001279,BNK-00001436
INV-2026-001501,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001280,BNK-00001437|BNK-00001438
INV-2026-001502,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001503,exact,AUTO_RECONCILE,LED-0001281,BNK-00001439
INV-2026-001504,exact,AUTO_RECONCILE,LED-0001282,BNK-00001440
INV-2026-001505,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001283,BNK-00001441
INV-2026-001506,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001284,BNK-00001442
INV-2026-001507,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001285,BNK-00001443
INV-2026-001508,exact,AUTO_RECONCILE,LED-0001286,BNK-00001444
INV-2026-001509,exact,AUTO_RECONCILE,LED-0001287,BNK-00001445
INV-2026-001510,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001288,BNK-00001446|BNK-00001447
INV-2026-001511,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001289,BNK-00001448
INV-2026-001512,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001290,BNK-00001449
INV-2026-001513,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001291,BNK-00001450
INV-2026-001514,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001292,BNK-00001451
INV-2026-001515,exact,AUTO_RECONCILE,LED-0001293,BNK-00001452
INV-2026-001516,exact,AUTO_RECONCILE,LED-0001294,BNK-00001453
INV-2026-001517,exact,AUTO_RECONCILE,LED-0001295,BNK-00001454
INV-2026-001518,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001296,BNK-00001455|BNK-00001456
INV-2026-001519,exact,AUTO_RECONCILE,LED-0001297,BNK-00001457
INV-2026-001520,exact,AUTO_RECONCILE,LED-0001298,BNK-00001458
INV-2026-001521,exact,AUTO_RECONCILE,LED-0001299,BNK-00001459
